ticker,comGroupCode,organName,organShortName,organTypeCode,comTypeCode,icbName,icbNamePath,sector,industry,group,subgroup,icbCode,VN30,VNMID,VN100,VNSML,VNALL,HNX30,VNX50,VNXALL,VNDIAMOND,VNFINLEAD,VNFINSELECT,VNSI,VNCOND,VNCONS,VNENE,VNFIN,VNHEAL,VNIND,VNIT,VNMAT,VNREAL,VNUTI
ALT,HNXIndex,Công ty Cổ phần Văn hóa Tân Bình,Văn hóa Tân Bình,DN,CT,"Sách, ấn bản & sản phẩm văn hóa","Dịch vụ Tiêu dùng/Truyền thông/Truyền thông/Sách, ấn bản & sản phẩm văn hóa",Dịch vụ Tiêu dùng,Truyền thông,Truyền thông,"Sách, ấn bản & sản phẩm văn hóa",5557,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ALV,UpcomIndex,Công ty Cổ phần Xây dựng ALVICO,Xây dựng ALVICO,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AMC,HNXIndex,Công ty Cổ phần Khoáng sản Á Châu,Khoáng sản Á Châu,DN,CT,Khai khoáng,Nguyên vật liệu/Tài nguyên Cơ bản/Khai khoáng/Khai khoáng,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng,1775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AMD,UpcomIndex,Công ty Cổ phần Đầu tư và Khoáng sản FLC Stone,FLC Stone,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AME,HNXIndex,Công ty cổ phần Alphanam E&C,Cơ điện Alphanam,DN,CT,Thiết bị điện,Công nghiệp/Hàng & Dịch vụ Công nghiệp/Điện tử & Thiết bị điện/Thiết bị điện,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện,Thiết bị điện,2737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AMP,UpcomIndex,Công ty Cổ phần Armephaco,Armephaco,DN,CT,Dược phẩm,Dược phẩm và Y tế/Y tế/Dược phẩm/Dược phẩm,Dược phẩm và Y tế,Y tế,Dược phẩm,Dược phẩm,4577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AMV,HNXIndex,Công ty Cổ phần Sản xuất Kinh doanh Dược và Trang thiết bị Y tế Việt Mỹ,Dược-TB Y tế Việt Mỹ,DN,CT,Thiết bị y tế,Dược phẩm và Y tế/Y tế/Thiết bị và Dịch vụ Y tế/Thiết bị y tế,Dược phẩm và Y tế,Y tế,Thiết bị và Dịch vụ Y tế,Thiết bị y tế,4535,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ACG,VNINDEX,Công ty Cổ phần Gỗ An Cường,Gỗ An Cường,DN,CT,Lâm sản và Chế biến gỗ,Nguyên vật liệu/Tài nguyên Cơ bản/Lâm nghiệp và Giấy/Lâm sản và Chế biến gỗ,Nguyên vật liệu,Tài nguyên Cơ bản,Lâm nghiệp và Giấy,Lâm sản và Chế biến gỗ,1733,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANT,UpcomIndex,Công ty Cổ phần Rau quả Thực phẩm An Giang,Rau quả thực phẩm An Giang,DN,CT,Thực phẩm,Hàng Tiêu dùng/Thực phẩm và đồ uống/Sản xuất thực phẩm/Thực phẩm,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,3577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ANV,VNINDEX,Công ty Cổ phần Nam Việt,Thủy sản Nam Việt,DN,CT,Nuôi trồng nông & hải sản,Hàng Tiêu dùng/Thực phẩm và đồ uống/Sản xuất thực phẩm/Nuôi trồng nông & hải sản,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,3573,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APC,VNINDEX,Công ty Cổ phần Chiếu xạ An Phú,Chiếu xạ An Phú,DN,CT,Công nghệ sinh học,Dược phẩm và Y tế/Y tế/Dược phẩm/Công nghệ sinh học,Dược phẩm và Y tế,Y tế,Dược phẩm,Công nghệ sinh học,4573,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
APF,UpcomIndex,Công ty Cổ phần Nông sản Thực phẩm Quảng Ngãi,Nông sản Quảng Ngãi,DN,CT,Thực phẩm,Hàng Tiêu dùng/Thực phẩm và đồ uống/Sản xuất thực phẩm/Thực phẩm,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,3577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
APG,VNINDEX,Công ty Cổ phần Chứng khoán APG,Chứng khoán APG,DN,CK,Môi giới chứng khoán,Tài chính/Dịch vụ tài chính/Dịch vụ tài chính/Môi giới chứng khoán,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,8777,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
APH,VNINDEX,Công ty Cổ phần Tập đoàn An Phát Holdings,Tập đoàn An Phát Holdings,DN,CT,Containers & Đóng gói,Công nghiệp/Hàng & Dịch vụ Công nghiệp/Hàng công nghiệp/Containers & Đóng gói,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp,Containers & Đóng gói,2723,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
API,HNXIndex,Công ty Cổ phần Đầu tư Châu Á - Thái Bình Dương,Đầu tư Châu Á - Thái Bình Dương,DN,CT,Bất động sản,Tài chính/Bất động sản/Bất động sản/Bất động sản,Tài chính,Bất động sản,Bất động sản,Bất động sản,8633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
APL,UpcomIndex,Công ty Cổ phần Cơ khí và Thiết bị áp lực - VVMI,Cơ khí và Thiết bị áp lực - VVMI,DN,CT,Máy công nghiệp,Công nghiệp/Hàng & Dịch vụ Công nghiệp/Công nghiệp nặng/Máy công nghiệp,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng,Máy công nghiệp,2757,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
APP,UpcomIndex,Công ty Cổ phần Phát triển Phụ gia và Sản phẩm dầu mỏ,Phụ gia và SP Dầu mỏ,DN,CT,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác","Nguyên vật liệu/Hóa chất/Hóa chất/Sản phẩm hóa dầu, Nông dược & Hóa chất khác",Nguyên vật liệu,Hóa chất,Hóa chất,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác",1357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
APS,HNXIndex,Công ty Cổ phần Chứng khoán Châu Á - Thái Bình Dương,CK Châu Á - TBD,DN,CK,Môi giới chứng khoán,Tài chính/Dịch vụ tài chính/Dịch vụ tài chính/Môi giới chứng khoán,Tài chính,Dịch vụ tài chính,Dịch vụ tài chính,Môi giới chứng khoán,8777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
HII,VNINDEX,Công ty Cổ phần An Tiến Industries,An Tiến Industries,DN,CT,"Nhựa, cao su & sợi","Nguyên vật liệu/Hóa chất/Hóa chất/Nhựa, cao su & sợi",Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",1353,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ARM,HNXIndex,Công ty Cổ phần Xuất nhập khẩu Hàng không,XNK Hàng không,DN,CT,Nhà cung cấp thiết bị,Công nghiệp/Hàng & Dịch vụ Công nghiệp/Tư vấn & Hỗ trợ Kinh doanh/Nhà cung cấp thiết bị,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh,Nhà cung cấp thiết bị,2797,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ASA,UpcomIndex,Công ty Cổ phần ASA,Hàng tiêu dùng ASA,DN,CT,Hàng cá nhân,Hàng Tiêu dùng/Hàng cá nhân & Gia dụng/Hàng cá nhân/Hàng cá nhân,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,3767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
A32,UpcomIndex,Công ty Cổ phần 32,Công ty 32,DN,CT,Giầy dép,Hàng Tiêu dùng/Hàng cá nhân & Gia dụng/Hàng cá nhân/Giầy dép,Hàng Tiêu dùng,Hàng cá nhân & Gia dụng,Hàng cá nhân,Giầy dép,3765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ASG,VNINDEX,Công ty Cổ phần Tập đoàn ASG,Tập đoàn ASG,DN,CT,"Kho bãi, hậu cần và bảo dưỡng","Công nghiệp/Hàng & Dịch vụ Công nghiệp/Vận tải/Kho bãi, hậu cần và bảo dưỡng",Công nghiệp,Hàng & Dịch vụ Công nghiệp,Vận tải,"Kho bãi, hậu cần và bảo dưỡng",2777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ASM,VNINDEX,Công ty Cổ phần Tập đoàn Sao Mai,Tập đoàn Sao Mai,DN,CT,Nuôi trồng nông & hải sản,Hàng Tiêu dùng/Thực phẩm và đồ uống/Sản xuất thực phẩm/Nuôi trồng nông & hải sản,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,3573,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
ASP,VNINDEX,Công ty Cổ phần Tập đoàn Dầu khí An Pha,Dầu khí An Pha,DN,CT,Phân phối xăng dầu & khí đốt,"Tiện ích Cộng đồng/Điện, nước & xăng dầu khí đốt/Nước & Khí đốt/Phân phối xăng dầu & khí đốt",Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Phân phối xăng dầu & khí đốt,7573,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ATA,UpcomIndex,Công ty Cổ phần NTACO,NTACO,DN,CT,Nuôi trồng nông & hải sản,Hàng Tiêu dùng/Thực phẩm và đồ uống/Sản xuất thực phẩm/Nuôi trồng nông & hải sản,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,3573,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ATG,UpcomIndex,Công ty Cổ phần An Trường An,An Trường An,DN,CT,Khai khoáng,Nguyên vật liệu/Tài nguyên Cơ bản/Khai khoáng/Khai khoáng,Nguyên vật liệu,Tài nguyên Cơ bản,Khai khoáng,Khai khoáng,1775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ATB,UpcomIndex,Công ty Cổ phần An Thịnh,Công ty An Thịnh,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ATS,HNXIndex,Công ty Cổ phần Tập đoàn Dược phẩm Atesco,Tập đoàn Dược phẩm Atesco,DN,CT,Nhà hàng và quán bar,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Nhà hàng và quán bar,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Nhà hàng và quán bar,5757,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AVF,UpcomIndex,Công ty Cổ phần Việt An,Thủy sản Việt An,DN,CT,Nuôi trồng nông & hải sản,Hàng Tiêu dùng/Thực phẩm và đồ uống/Sản xuất thực phẩm/Nuôi trồng nông & hải sản,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,3573,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
AVC,UpcomIndex,Công ty Cổ phần Thủy điện A Vương,Thủy điện A Vương,DN,CT,Sản xuất & Phân phối Điện,"Tiện ích Cộng đồng/Điện, nước & xăng dầu khí đốt/Sản xuất & Phân phối Điện/Sản xuất & Phân phối Điện",Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,7535,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
B82,UpcomIndex,Công ty Cổ phần 482,Công ty 482,DN,CT,Xây dựng,Công nghiệp/Xây dựng và Vật liệu/Xây dựng và Vật liệu/Xây dựng,Công nghiệp,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,2357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BAF,VNINDEX,Công ty Cổ phần Nông nghiệp BAF Việt Nam,Nông nghiệp BAF Việt Nam,DN,CT,Nuôi trồng nông & hải sản,Hàng Tiêu dùng/Thực phẩm và đồ uống/Sản xuất thực phẩm/Nuôi trồng nông & hải sản,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Nuôi trồng nông & hải sản,3573,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
BAL,UpcomIndex,Công ty Cổ phần Bao bì Bia - Rượu - Nước giải khát,Bao bì Balpac,DN,CT,Containers & Đóng gói,Công nghiệp/Hàng & Dịch vụ Công nghiệp/Hàng công nghiệp/Containers & Đóng gói,Công nghiệp,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp,Containers & Đóng gói,2723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BCV,UpcomIndex,Công ty cổ phần Du lịch và Thương mại Bằng Giang Cao Bằng - Vimico,Du lịch và Thương mại Bằng Giang Cao Bằng - Vimico,DN,CT,Khách sạn,Dịch vụ Tiêu dùng/Du lịch và Giải trí/Du lịch & Giải trí/Khách sạn,Dịch vụ Tiêu dùng,Du lịch và Giải trí,Du lịch & Giải trí,Khách sạn,5753,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BNA,HNXIndex,Công ty Cổ phần Đầu tư Sản xuất Bảo Ngọc,Đầu tư SX Bảo Ngọc,DN,CT,Thực phẩm,Hàng Tiêu dùng/Thực phẩm và đồ uống/Sản xuất thực phẩm/Thực phẩm,Hàng Tiêu dùng,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,3577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BRR,UpcomIndex,Công ty Cổ phần Cao su Bà Rịa,Cao su Bà Rịa,DN,CT,"Nhựa, cao su & sợi","Nguyên vật liệu/Hóa chất/Hóa chất/Nhựa, cao su & sợi",Nguyên vật liệu,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",1353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CBC,UpcomIndex,Công ty Cổ phần Chè Bàu Cạn,Chè Bàu Cạn,DN,CT,Đồ uống & giải khát,Hàng Tiêu dùng/Thực phẩm và đồ uống/Bia và đồ uống/Đồ uống & giải khát,Hàng Tiêu dùng,Thực phẩm và đồ uống,Bia và đồ uống,Đồ uống & giải khát,3537,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
BLW,UpcomIndex,Công ty Cổ phần Cấp nước Bạc Liêu,Cấp nước Bạc Liêu,DN,CT,Nước,"Tiện ích Cộng đồng/Điện, nước & xăng dầu khí đốt/Nước & Khí đốt/Nước",Tiện ích Cộng đồng,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt,Nước,7577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
