ticker,exchange,shortName,industryID,industryIDv2,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,deltaInWeek,deltaInMonth,deltaInYear,outstandingShare,issueShare,companyType
TTL,HNX,TCT Thăng Long,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2010,64,334.0,0.0,http://www.tlg.com.vn,2.3,-0.026,0.068,-0.042,41.9,41.9,CT
SNZ,UPCOM,SONADEZI,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2010,49,512.0,0.0,http://www.sonadezi.com.vn,3.1,-0.111,-0.16,-0.077,376.5,376.5,CT
KDM,HNX,TCT Khu dân mới,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2010,0,131.0,0.0,https://kdmgroup.vn/,,-0.016,0.078,0.189,7.1,7.1,CT
HUB,HOSE,Xây lắp Huế,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2011,1622,998.0,0.021,http://www.xaylaphue.com.vn,3.0,-0.052,-0.293,-0.196,22.9,19.1,CT
ROS,UPCOM,Xây dựng FLC FAROS,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2011,776,16963.0,0.019,http://www.flcfaros.vn/Default.aspx,2.2,,,,567.6,567.6,CT
CI5,UPCOM,Đầu tư Xây dựng số 5,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2011,134,133.0,0.0,http://www.cic5.com.vn,,0.406,0.064,1.052,2.7,2.7,CT
VVN,UPCOM,XD Công nghiệp Việt Nam,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2011,133,1840.0,0.0,http://www.vinaincon.com.vn,2.4,-0.016,-0.189,0.712,55.0,55.0,CT
HMR,HNX,Đá Hoàng Mai,180.0,2353,Xây dựng và Vật liệu,Construction & Materials,2011,72,143.0,0.0,https://rcchoangmai.vn,,-0.102,-0.172,,5.6,5.6,CT
E29,UPCOM,Đầu tư XD và Kỹ thuật 29,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2012,562,179.0,0.0,http://www.congty29.vn,,0.124,-0.014,0.005,5.0,5.0,CT
VCX,UPCOM,Xi măng Yên Bình,180.0,2353,Xây dựng và Vật liệu,Construction & Materials,2012,348,668.0,0.001,http://www.ximangyenbinh.com,,-0.216,-0.458,-0.381,26.5,26.5,CT
HU4,UPCOM,Đầu tư và Xây dựng HUD4,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2012,77,1308.0,0.021,http://www.hud4.vn,2.4,-0.028,-0.043,-0.388,15.0,15.0,CT
TGG,HOSE,Louis Capital,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2012,5,0.0,0.001,https://louiscapital.vn,2.9,-0.053,-0.137,-0.558,27.3,27.3,CT
TA9,HNX,Xây lắp Thành An 96,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2013,3082,1021.0,0.165,http://www.thanhan96.vn,,-0.163,-0.057,0.316,12.4,12.4,CT
TDF,UPCOM,Xây dựng Trung Đô,180.0,2353,Xây dựng và Vật liệu,Construction & Materials,2013,705,530.0,0.0,http://www.trungdo.vn,2.8,0.106,-0.182,0.196,30.0,30.0,CT
HC1,UPCOM,Xây dựng số 1 Hà Nội,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2013,377,208.0,0.0,http://hacc1.com.vn,,-0.016,0.078,0.186,8.0,8.0,CT
DCR,UPCOM,Gạch men COSEVCO,180.0,2353,Xây dựng và Vật liệu,Construction & Materials,2013,324,170.0,0.0,http://www.dacera.com.vn,,-0.156,0.095,0.106,6.5,6.5,CT
VIW,UPCOM,Đầu tư nước và môi trường VN - Viwaseen,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2013,316,221.0,0.0,http://www.viwaseen.com.vn,2.3,-0.016,-0.071,0.12,58.0,58.0,CT
HSP,UPCOM,Sơn Tổng hợp Hà Nội,180.0,2353,Xây dựng và Vật liệu,Construction & Materials,2013,264,378.0,0.029,http://www.sondaibang.com.vn,,-0.016,0.078,0.213,12.0,12.0,CT
TS3,UPCOM,Trường Sơn 532,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2013,142,0.0,0.0,,,-0.191,-0.136,-0.357,3.9,3.9,CT
DC1,UPCOM,Phát triển Xây dựng số 1 (DIC1),181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2013,126,0.0,0.022,https://dic1.vn/,,-0.158,-0.202,-0.335,4.1,4.1,CT
ICN,UPCOM,XD Dầu Khí IDICO,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2013,110,123.0,0.004,https://www.idico.com.vn,2.8,-0.094,-0.113,0.841,12.0,12.0,CT
VW3,UPCOM,VIWASEEN.3,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2013,,0.0,0.006,http://www.viwaseen3.com.vn,,0.003,-0.035,0.325,2.0,2.0,CT
PTE,UPCOM,Xi măng Phú Thọ,180.0,2353,Xây dựng và Vật liệu,Construction & Materials,2013,,0.0,0.0,http://www.ximangphutho.com.vn,,-0.016,0.078,0.226,12.1,12.5,CT
VCE,UPCOM,Xây lắp Môi trường,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2014,40,112.0,0.0,http://www.moitruongnhanco.vn,,-0.016,0.078,0.343,5.0,5.0,CT
BOT,UPCOM,BOT Cầu Thái Hà,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2014,15,0.0,0.001,http://www.botcauthaiha.com.vn,2.2,-0.092,-0.243,-0.54,59.2,59.2,CT
CNN,UPCOM,Xây dựng Coninco,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2015,1019,185.0,0.0,http://www.coninco.com.vn,,-0.078,0.031,0.671,8.8,8.8,CT
C4G,UPCOM,Tập Đoàn Cienco4,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2015,864,1276.0,0.001,http://www.cienco4.vn,2.4,-0.057,-0.245,-0.164,224.7,224.7,CT
XMD,UPCOM,Xuân Mai - Đạo Tú,180.0,2353,Xây dựng và Vật liệu,Construction & Materials,2015,255,488.0,0.0,http://www.betongdaotu.com.vn,,0.03,-0.09,2.975,4.0,4.0,CT
SHG,UPCOM,Tổng Công ty Sông Hồng,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2015,79,354.0,0.0,http://www.songhongcorp.com.vn,,-0.016,-0.052,-0.169,27.0,27.0,CT
E12,UPCOM,XD Điện VNECO 12,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2015,70,106.0,0.0,http://www.vneco12.com.vn,,0.006,-0.097,-0.187,1.2,1.2,CT
NXT,UPCOM,SX và Cung ứng VLXD Kon Tum,180.0,2353,Xây dựng và Vật liệu,Construction & Materials,2015,50,152.0,0.001,http://www.kovalixa.net,,-0.17,-0.165,,6.6,6.6,CT
MCI,UPCOM,Đầu tư Xây dựng và Phát triển Vật liệu IDICO,180.0,2353,Xây dựng và Vật liệu,Construction & Materials,2015,20,414.0,0.0,http://www.idico-mci.com.vn,,-0.016,0.078,0.467,3.5,3.5,CT
TCK,UPCOM,COMA,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2016,199,137.0,0.0,http://www.coma.vn,,-0.016,0.078,0.343,23.9,23.9,CT
GAB,HOSE,Đầu tư Khai khoáng và Quản lý Tài sản FLC,180.0,2353,Xây dựng và Vật liệu,Construction & Materials,2016,45,305.0,0.003,https://flcgab.vn,2.3,-0.016,0.078,0.342,14.9,14.9,CT
QNT,UPCOM,Tư vấn và Đầu tư Phát triển Quảng Nam,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2017,19,0.0,0.0,,,-0.104,-0.217,-0.347,3.2,0.1,CT
SCG,HNX,Xây dựng SCG,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,2019,667,0.0,0.0,https://scgr.vn,2.1,-0.018,0.065,0.11,85.0,85.0,CT
TED,UPCOM,Thiết kế GTVT,181.0,2357,Xây dựng và Vật liệu,Construction & Materials,,484,227.0,0.346,https://tedi.vn/,,-0.069,0.019,,12.5,12.5,CT
MEF,UPCOM,MEINFA,236.0,4537,Y tế,Health Care,1975,622,0.0,0.063,http://www.meinfavn.com,,-0.016,0.078,0.343,4.1,3.9,CT
DNM,HNX,Y tế Danameco,236.0,4537,Y tế,Health Care,1976,693,394.0,0.036,http://www.danameco.com,2.8,-0.112,-0.112,-0.196,5.3,5.3,CT
DBM,UPCOM,BAMEPHARM,238.0,4577,Y tế,Health Care,1976,156,254.0,0.23,http://www.bamepharm.com.vn,,-0.016,0.078,0.421,1.9,1.9,CT
AGP,UPCOM,Dược phẩm AGIMEXPHARM,238.0,4577,Y tế,Health Care,1981,364,627.0,0.0,http://www.agimexpharm.com,3.1,-0.016,0.054,0.295,18.0,18.0,CT
LDP,HNX,Dược Lâm Đồng - Ladophar,238.0,4577,Y tế,Health Care,1982,215,339.0,0.002,https://ladophar.com/,3.3,-0.136,-0.385,-0.351,12.7,12.7,CT
DDN,UPCOM,Dược - TB Y tế Đà Nẵng,238.0,4577,Y tế,Health Care,1984,229,1226.0,0.0,http://www.dapharco.com.vn,,-0.067,0.01,-0.075,15.3,15.3,CT
SPM,HOSE,S.P.M CORP,238.0,4577,Y tế,Health Care,1988,196,203.0,0.019,http://www.spm.com.vn,2.7,-0.012,0.002,0.01,13.8,14.0,CT
PBC,UPCOM,Dược Phẩm TW 1- Pharbaco,238.0,4577,Y tế,Health Care,1993,586,738.0,0.0,http://www.pharbaco.com.vn,2.3,-0.023,-0.072,0.05,113.3,113.3,CT
DPP,UPCOM,Dược Đồng Nai,238.0,4577,Y tế,Health Care,1996,90,141.0,0.001,http://www.donaipharm.com.vn,,-0.016,0.11,0.232,3.0,3.0,CT
PMC,HNX,Pharmedic,238.0,4577,Y tế,Health Care,1997,526,1740.0,0.059,http://www.pharmedic.com.vn,3.1,-0.052,0.136,0.367,9.3,9.3,CT
TRA,HOSE,Traphaco,238.0,4577,Y tế,Health Care,1999,1434,0.0,0.459,http://www.traphaco.com.vn,2.9,-0.015,0.047,0.394,41.5,41.5,CT
PPP,HNX,PP.Pharco,238.0,4577,Y tế,Health Care,2000,232,0.0,0.025,https://duocphongphu.com.vn/,,-0.016,0.043,0.165,8.8,8.8,CT
IMP,HOSE,IMEXPHARM,238.0,4577,Y tế,Health Care,2001,1246,2503.0,0.498,http://www.imexpharm.com,2.6,0.112,0.006,0.066,66.7,66.7,CT
NDP,UPCOM,Dược phẩm 2/9,238.0,4577,Y tế,Health Care,2001,207,387.0,0.0,http://www.nadyphar.com.vn,2.9,-0.039,-0.115,0.194,11.1,11.1,CT
JVC,HOSE,Đầu tư và Phát triển Y tế Việt Nhật,235.0,4535,Y tế,Health Care,2001,180,3510.0,0.013,http://www.ytevietnhat.com.vn,2.2,0.015,-0.212,-0.317,112.5,112.5,CT
YTC,UPCOM,XNK Y tế TP.HCM,236.0,4537,Y tế,Health Care,2001,142,259.0,0.011,http://www.yteco.vn,,-0.016,0.078,0.672,3.1,3.1,CT
OPC,HOSE,Dược phẩm OPC,238.0,4577,Y tế,Health Care,2002,1029,981.0,0.008,http://www.opcpharma.com,2.9,-0.033,0.046,0.331,64.1,64.1,CT
MKP,UPCOM,Dược phẩm Mekophar,238.0,4577,Y tế,Health Care,2002,717,1250.0,0.156,http://www.mekophar.com,2.4,-0.041,0.09,-0.075,25.3,25.5,CT
TTD,UPCOM,Bệnh viện Tim Tâm Đức,234.0,4533,Y tế,Health Care,2002,589,206.0,0.01,http://www.tamduchearthospital.com,2.7,-0.103,-0.062,0.19,15.6,15.6,CT
DHN,UPCOM,Dược Hà Nội,238.0,4577,Y tế,Health Care,2002,70,187.0,0.0,http://hanoipharma.com.vn/,,-0.016,0.078,0.164,6.3,6.3,CT
AMV,HNX,Dược-TB Y tế Việt Mỹ,235.0,4535,Y tế,Health Care,2002,13,341.0,0.008,http://amvibiotech.com,3.1,-0.016,-0.294,-0.45,131.1,131.1,CT
DHD,UPCOM,Dược Vật Tư Y Tế Hải Dương,238.0,4577,Y tế,Health Care,2003,797,409.0,0.001,http://www.hdpharma.vn,2.4,-0.016,-0.027,0.439,15.0,15.0,CT
TVP,UPCOM,Dược phẩm TV.Pharm,238.0,4577,Y tế,Health Care,2003,713,234.0,0.001,http://www.tvpharm.com.vn,3.2,-0.19,-0.345,-0.073,29.5,11.1,CT
VDP,HOSE,Dược phẩm VIDIPHA,238.0,4577,Y tế,Health Care,2003,426,506.0,0.004,http://www.vidipha.com.vn,3.3,0.054,0.227,0.421,16.8,16.8,CT
DP3,HNX,Dược Phẩm TW3,238.0,4577,Y tế,Health Care,2003,303,306.0,0.009,http://www.duocphamtw3.com,3.5,0.007,0.099,0.187,8.6,8.6,CT
APC,HOSE,Chiếu xạ An Phú,237.0,4573,Y tế,Health Care,2003,215,1467.0,0.152,http://www.apic.com.vn,2.5,0.169,0.075,-0.15,19.9,20.1,CT
MRF,UPCOM,Cao su y tế MERUFA,235.0,4535,Y tế,Health Care,2003,190,156.0,0.007,http://www.merufa.com.vn,,-0.123,-0.136,-0.192,3.7,3.7,CT
MKV,HNX,Dược Thú Y Cai Lậy,238.0,4577,Y tế,Health Care,2003,107,103.0,0.03,http://www.mekovet.com.vn,,-0.111,-0.074,-0.229,5.0,5.0,CT
DHG,HOSE,Dược Hậu Giang,238.0,4577,Y tế,Health Care,2004,2678,3660.0,0.542,http://www.dhgpharma.com.vn,3.0,0.007,0.082,0.185,130.7,130.7,CT
DMC,HOSE,Dược phẩm DOMESCO,238.0,4577,Y tế,Health Care,2004,1109,0.0,0.551,http://www.domesco.com,2.7,-0.001,0.069,0.134,34.7,34.7,CT
DCL,HOSE,Dược phẩm Cửu Long,238.0,4577,Y tế,Health Care,2004,959,2216.0,0.013,http://dcl.com.vn,2.5,-0.007,0.082,-0.071,73.0,73.0,CT
HDP,UPCOM,Dược Hà Tĩnh,238.0,4577,Y tế,Health Care,2004,611,670.0,0.002,http://hadiphar.vn/,,-0.023,0.071,0.169,9.5,9.5,CT
DBT,HOSE,Dược phẩm Bến Tre,238.0,4577,Y tế,Health Care,2004,556,2153.0,0.028,http://www.bepharco.com,2.6,-0.016,-0.075,-0.062,14.2,14.2,CT
MED,HNX,Dược Mediplantex,238.0,4577,Y tế,Health Care,2004,531,0.0,0.0,http://www.mediplantex.com,2.3,-0.02,-0.129,0.103,12.4,12.4,CT
NDC,UPCOM,Dược phẩm Nam Dược,238.0,4577,Y tế,Health Care,2004,513,0.0,0.001,http://www.namduoc.vn,2.7,-0.049,0.161,0.416,6.0,6.0,CT
DPH,UPCOM,Dược phẩm Hải Phòng,238.0,4577,Y tế,Health Care,2005,336,0.0,0.001,https://haipharco.vn,3.2,-0.181,-0.2,-0.211,3.0,3.0,CT
BCP,UPCOM,Dược Enlie,238.0,4577,Y tế,Health Care,2005,291,510.0,0.003,http://www.becamexpharma.vn,,-0.091,-0.167,-0.035,6.0,6.0,CT
DP2,UPCOM,Dược phẩm TW 2,238.0,4577,Y tế,Health Care,2005,196,379.0,0.0,http://www.dopharma.vn,,-0.016,0.078,0.259,20.0,20.0,CT
VMD,HOSE,Y Dược phẩm Vimedimex,238.0,4577,Y tế,Health Care,2006,1087,364.0,0.014,http://www.vietpharm.com.vn,2.6,0.015,-0.009,-0.176,15.4,15.4,CT
DTG,UPCOM,Dược phẩm Tipharco,238.0,4577,Y tế,Health Care,2006,346,312.0,0.001,http://www.tipharco.com.vn,,-0.016,0.055,1.067,6.3,6.3,CT
CNC,UPCOM,Công nghệ cao Traphaco,238.0,4577,Y tế,Health Care,2006,322,526.0,0.002,http://www.traphacocnc.com.vn,3.0,0.019,0.169,0.25,11.4,11.4,CT
MTP,UPCOM,Dược Medipharco,238.0,4577,Y tế,Health Care,2006,206,0.0,0.001,http://www.medipharco.com.vn,,0.03,-0.002,0.091,7.5,7.5,CT
DAN,UPCOM,Dược Danapha,238.0,4577,Y tế,Health Care,2007,386,189.0,0.0,http://www.danapha.com,3.2,0.115,0.095,,20.9,21.1,CT
UPH,UPCOM,Dược phẩm TW25,238.0,4577,Y tế,Health Care,2007,192,447.0,0.0,http://www.uphace.com.vn,,-0.016,0.078,0.245,13.3,13.3,CT
CVN,HNX,Vinam Group,235.0,4535,Y tế,Health Care,2007,56,2593.0,0.0,http://vinamgroup.com.vn/,,0.019,-0.153,-0.431,29.7,29.7,CT
DTP,UPCOM,Dược phẩm CPC1 Hà Nội,238.0,4577,Y tế,Health Care,2009,944,109.0,0.0,http://www.cpc1hn.com.vn,3.2,0.046,0.521,0.38,16.2,16.2,CT
DBD,HOSE,Dược - TB Y tế Bình Định,238.0,4577,Y tế,Health Care,2010,1191,1841.0,0.075,http://www.bidiphar.com,2.8,-0.018,-0.003,0.25,74.8,74.9,CT
CDP,UPCOM,Dược phẩm TW Codupha,238.0,4577,Y tế,Health Care,2010,465,903.0,0.0,http://www.codupha.com.vn,,0.107,0.07,-0.02,18.2,18.3,CT
DP1,UPCOM,Dược phẩm Trung ương CPC1,238.0,4577,Y tế,Health Care,2010,331,402.0,0.0,http://www.cpc1.com.vn,2.3,-0.062,-0.096,0.069,21.0,21.0,CT
AMP,UPCOM,Armephaco,238.0,4577,Y tế,Health Care,2010,266,186.0,0.0,http://www.armephaco.com.vn,,-0.016,0.078,-0.101,13.0,13.0,CT
TW3,UPCOM,Dược TW3,238.0,4577,Y tế,Health Care,2010,156,143.0,0.0,http://www.duoctw3.com,,-0.016,-0.046,-0.083,1.7,1.8,CT
DVN,UPCOM,Tổng Công ty Dược Việt Nam,238.0,4577,Y tế,Health Care,2011,1033,283.0,0.0,http://www.vinapharm.com.vn,2.3,-0.053,0.018,-0.042,237.0,237.0,CT
DVM,HNX,Dược liệu Việt Nam,238.0,4577,Y tế,Health Care,2011,144,221.0,0.0,https://duoclieuvietnam.com.vn,,0.006,0.071,,35.7,35.7,CT
BIO,UPCOM,Vắc xin và Sinh phẩm Nha Trang,238.0,4577,Y tế,Health Care,2011,59,547.0,0.001,https://biopharco2.com.vn/,3.1,-0.092,-0.168,-0.361,8.6,8.6,CT
TNH,HOSE,Bệnh viện Quốc tế Thái Nguyên,234.0,4533,Y tế,Health Care,2012,748,3731.0,0.381,http://www.benhvienquoctethainguyen.com,2.6,-0.012,0.04,0.069,51.9,51.9,CT
NTF,UPCOM,Dược Nghệ An,238.0,4577,Y tế,Health Care,2013,722,156.0,0.0,http://www.dnapharma.com.vn,,-0.016,0.078,0.298,6.0,6.0,CT
DTH,UPCOM,Vật tư Y tế Thanh Hóa,235.0,4535,Y tế,Health Care,2014,799,465.0,0.0,http://www.thephaco.com.vn,,-0.016,-0.027,,7.5,7.5,CT
VHE,HNX,Dược liệu và Thực phẩm VN,238.0,4577,Y tế,Health Care,2016,50,902.0,0.0,http://www.vinaherbfoods.com,,-0.016,-0.263,-0.402,33.1,33.1,CT
VKC,HNX,VKC Holdings,213.0,3357,Ô tô và phụ tùng,Automobiles & Parts,1993,77,128.0,0.035,https://vkcholdings.vn,,-0.192,-0.285,-0.552,19.3,20.0,CT
HTL,HOSE,Ô tô Trường Long,211.0,3353,Ô tô và phụ tùng,Automobiles & Parts,1998,334,131.0,0.461,http://www.truonglong.com,3.6,-0.078,-0.18,-0.004,12.0,12.0,CT
HAX,HOSE,Ô tô Hàng Xanh,211.0,3353,Ô tô và phụ tùng,Automobiles & Parts,2000,718,2696.0,0.161,http://www.haxaco.com.vn,3.1,-0.053,-0.303,-0.06,56.9,56.9,CT
GGG,UPCOM,Ôtô Giải Phóng,211.0,3353,Ô tô và phụ tùng,Automobiles & Parts,2001,37,0.0,0.064,http://www.giaiphong.com.vn,,-0.016,0.022,0.252,29.4,9.6,CT
SVC,HOSE,SAVICO,211.0,3353,Ô tô và phụ tùng,Automobiles & Parts,2004,4824,952.0,0.019,http://www.savico.com.vn,3.0,-0.016,0.078,0.561,33.3,33.3,CT
CMC,HNX,Đầu tư CMC,211.0,3353,Ô tô và phụ tùng,Automobiles & Parts,2004,17,414.0,0.011,http://www.cmci.com.vn,,-0.131,-0.214,-0.401,4.6,4.6,CT
DRC,HOSE,Cao su Đà Nẵng,213.0,3357,Ô tô và phụ tùng,Automobiles & Parts,2005,1734,14480.0,0.078,https://drc.com.vn/,2.8,-0.005,-0.216,-0.13,118.8,118.8,CT
FTI,UPCOM,Công nghiệp - Thương mại Hữu Nghị,212.0,3355,Ô tô và phụ tùng,Automobiles & Parts,2005,19,104.0,0.0,http://www.ftic.vn,,-0.016,0.078,1.286,3.9,3.9,CT
CSM,HOSE,Cao su Miền Nam,213.0,3357,Ô tô và phụ tùng,Automobiles & Parts,2006,2144,5415.0,0.007,http://www.casumina.com,2.0,0.018,0.062,0.15,103.6,103.6,CT
SRC,HOSE,Cao su Sao Vàng,213.0,3357,Ô tô và phụ tùng,Automobiles & Parts,2006,842,2601.0,0.001,http://www.src.com.vn,2.7,-0.154,-0.051,0.064,28.1,28.1,CT
TMT,HOSE,Ô tô TMT,211.0,3353,Ô tô và phụ tùng,Automobiles & Parts,2006,678,1204.0,0.03,http://www.tmt-vietnam.com.vn,2.6,-0.017,-0.295,-0.18,36.9,37.3,CT
HHS,HOSE,Đầu tư DV Hoàng Huy,211.0,3353,Ô tô và phụ tùng,Automobiles & Parts,2008,34,22018.0,0.018,http://www.hoanghuyhhs.vn,2.7,0.01,-0.257,-0.333,321.4,321.4,CT
CTF,HOSE,City Auto,211.0,3353,Ô tô và phụ tùng,Automobiles & Parts,2009,316,491.0,0.001,http://www.cityford.com.vn,2.4,0.024,0.178,0.706,76.0,76.0,CT
VVS,UPCOM,Đầu tư Phát triển Máy Việt Nam,211.0,3353,Ô tô và phụ tùng,Automobiles & Parts,2010,352,105.0,0.0,https://vimid.vn,,-0.038,-0.062,,20.5,20.5,CT
VMA,UPCOM,CN ô tô Vinacomin,211.0,3353,Ô tô và phụ tùng,Automobiles & Parts,2013,,0.0,0.376,http://www.vmicauto.vn,3.4,-0.016,0.078,0.343,2.7,2.7,CT
SMA,HOSE,Thiết bị Phụ tùng Sài Gòn,274.0,7535,"Điện, nước & xăng dầu khí đốt",Utilities,1974,21,337.0,0.001,http://www.saigonmachinco.vn,3.4,-0.023,0.061,-0.148,20.4,20.4,CT
HFC,UPCOM,Xăng dầu HFC,275.0,7573,"Điện, nước & xăng dầu khí đốt",Utilities,1978,345,0.0,0.0,http://www.hanoifuel.com.vn,,-0.016,0.078,0.015,8.2,8.2,CT
DNW,UPCOM,Cấp nước Đồng Nai,277.0,7577,"Điện, nước & xăng dầu khí đốt",Utilities,1985,936,909.0,0.001,http://www.dowaco.vn,3.2,-0.056,-0.021,0.269,120.0,120.0,CT
GAS,HOSE,PV Gas,275.0,7573,"Điện, nước & xăng dầu khí đốt",Utilities,1990,3800,10295.0,0.03,http://www.pvgas.com.vn,2.8,-0.012,0.103,0.343,1914.0,1914.0,CT
TDW,HOSE,Cấp nước Thủ Đức,277.0,7577,"Điện, nước & xăng dầu khí đốt",Utilities,1991,412,0.0,0.027,http://www.capnuocthuduc.vn,3.3,-0.016,0.078,0.618,8.5,8.5,CT
GDW,HNX,Cấp nước Gia Định,277.0,7577,"Điện, nước & xăng dầu khí đốt",Utilities,1991,322,297.0,0.056,http://www.capnuocgiadinh.vn,2.8,0.011,-0.082,-0.054,9.5,9.5,CT
BTW,HNX,Cấp nước Bến Thành,277.0,7577,"Điện, nước & xăng dầu khí đốt",Utilities,1991,234,309.0,0.214,http://capnuocbenthanh.com/,3.1,-0.199,-0.082,0.197,9.4,9.4,CT
NNT,UPCOM,Cấp nước Ninh Thuận,277.0,7577,"Điện, nước & xăng dầu khí đốt",Utilities,1992,271,146.0,0.003,http://www.capnuocninhthuan.com,2.6,-0.016,0.078,0.401,9.5,9.5,CT
CMW,UPCOM,Cấp nước Cà Mau,277.0,7577,"Điện, nước & xăng dầu khí đốt",Utilities,1992,244,524.0,0.0,http://www.ctncamau.com.vn,2.8,-0.016,0.078,0.023,15.5,15.5,CT
NQB,UPCOM,Cấp nước Quảng Bình,277.0,7577,"Điện, nước & xăng dầu khí đốt",Utilities,1992,224,201.0,0.0,http://capnuocquangbinh.vn,2.6,-0.016,0.078,0.212,17.2,17.2,CT
DNC,HNX,Điện nước Hải Phòng,274.0,7535,"Điện, nước & xăng dầu khí đốt",Utilities,1992,107,135.0,0.003,http://diennuochp.com.vn,3.2,-0.016,-0.021,0.449,6.4,6.4,CT
TMP,HOSE,Thủy điện Thác Mơ,274.0,7535,"Điện, nước & xăng dầu khí đốt",Utilities,1994,160,966.0,0.006,http://www.tmhpp.com.vn,3.4,-0.097,-0.022,0.366,70.0,70.0,CT
NS2,UPCOM,Nước sạch số 2 Hà Nội,277.0,7577,"Điện, nước & xăng dầu khí đốt",Utilities,1996,516,468.0,0.0,http://www.hawater.com.vn,2.6,-0.079,0.113,-0.055,56.8,56.8,CT
DTV,UPCOM,PT điện Nông thôn Trà Vinh,274.0,7535,"Điện, nước & xăng dầu khí đốt",Utilities,1996,181,114.0,0.0,http://www.diennongthontv.com,3.4,-0.016,0.078,0.362,5.3,5.3,CT
HDW,UPCOM,Nước sạch Hải Dương,277.0,7577,"Điện, nước & xăng dầu khí đốt",Utilities,1998,919,916.0,0.001,http://hdwaco.com.vn/,3.4,-0.016,0.041,0.306,31.9,31.9,CT
PJC,HNX,TM và Vận tải Petrolimex HN,275.0,7573,"Điện, nước & xăng dầu khí đốt",Utilities,1999,483,801.0,0.004,http://www.petajicohanoi.com.vn,,-0.016,0.122,0.454,7.3,7.3,CT
NVP,UPCOM,Nước sạch Vĩnh Phúc,277.0,7577,"Điện, nước & xăng dầu khí đốt",Utilities,1999,132,145.0,0.0,http://www.vinhphucwater.com.vn,,0.369,0.463,0.543,11.0,11.0,CT
TMC,HNX,XNK Thủ Đức,275.0,7573,"Điện, nước & xăng dầu khí đốt",Utilities,2000,270,0.0,0.017,http://www.timexcothuduc.com.vn,,-0.081,-0.07,0.317,12.4,12.4,CT
PTH,UPCOM,Vận tải và DV Petrolimex Hà Tây,275.0,7573,"Điện, nước & xăng dầu khí đốt",Utilities,2000,236,189.0,0.0,http://www.ptshatay.petrolimex.com.vn,,0.131,0.225,0.205,3.5,3.5,CT
SFC,HOSE,Nhiên liệu Sài Gòn,275.0,7573,"Điện, nước & xăng dầu khí đốt",Utilities,2000,231,0.0,0.008,http://www.sfc.com.vn,3.2,-0.096,-0.066,-0.028,11.2,11.3,CT
HTC,HNX,Thương mại Hóc Môn,275.0,7573,"Điện, nước & xăng dầu khí đốt",Utilities,2001,541,180.0,0.014,http://www.hotraco.com.vn,2.6,-0.112,-0.184,0.08,16.5,16.5,CT
GCB,UPCOM,PETEC Bình Định,275.0,7573,"Điện, nước & xăng dầu khí đốt",Utilities,2001,76,228.0,0.0,http://petecbidico.com.vn/,,-0.016,0.078,0.373,4.0,4.0,CT
QTP,UPCOM,Nhiệt điện Quảng Ninh,274.0,7535,"Điện, nước & xăng dầu khí đốt",Utilities,2002,853,9249.0,0.01,http://www.quangninhtpc.com.vn,3.0,-0.062,-0.063,0.096,450.0,450.0,CT
CCI,HOSE,CIDICO,275.0,7573,"Điện, nước & xăng dầu khí đốt",Utilities,2002,93,411.0,0.024,http://www.cidico.com.vn,3.2,-0.108,-0.085,0.373,17.5,17.7,CT
GHC,UPCOM,Thủy điện Gia Lai,274.0,7535,"Điện, nước & xăng dầu khí đốt",Utilities,2002,72,3994.0,0.002,https://ghc.vn,3.2,-0.062,-0.003,0.09,47.7,47.7,CT
HJS,HNX,Thủy điện Nậm Mu,274.0,7535,"Điện, nước & xăng dầu khí đốt",Utilities,2003,125,418.0,0.002,http://www.thuydiennammu.com.vn,3.1,0.059,0.178,0.662,21.0,21.0,CT
